,Created At,User,Tweet,Location,Tickers,Created_Date
129,2022-07-05 23:56:45,therealdrmax,"RT @uselinkinv: I see the low for #gold at the cov1d resistance for gold at around 1680!

A #GSR = 92 (current ratio) = 18.10dol #silver
A…",Tbilisi,#gold,2022-07-05
130,2022-07-06 23:59:57,zinamster,"@PeterSchiff @worden_van @PeterSchiff come on bro. why you put everything on the #fiat and #gold both a sizable... if a politic doesn't like u or your utopia u are done...keep at least 5% 10% in crypto incase shit hit your fan or air-conditioning.
time to stop your animosity against #crypto man...",,#gold,2022-07-06
131,2022-07-06 23:59:37,ShaneO_Brien,"RT @ShortSqueezed1: Remember in 2020

When the #gold to #silver #ratio 

Broke a 5,000+ year old record hitting 128.79

Perhaps the longest…","Sacramento, California",#gold,2022-07-06
132,2022-07-06 23:59:34,PetromindoJobs,"Brunel Indonesia; 10 Positions
https://t.co/0sQxUYzPip #power #oilandgas #minerals #indonesiancoal #gold #oil #gas #energy #electricity #ESDM #infrastructure #listrik","Jakarta, Indonesia",#gold,2022-07-06
133,2022-07-06 23:59:00,boylerpf,Art Deco #Vintage #Wedding Band Ring 14K #Gold https://t.co/CGEmS0TTWg #ecochic #Jewelry,Midwest,#gold,2022-07-06
134,2022-07-06 23:58:04,ASXMktSensitive,"GASCOYNE RES LTD ( $GCY $GCY.ax )  has released "" Gascoyne Achieves FY2022 Production Guidance "" on 7/07/2022 at 9:36 AM AEST #Gold #Mining","Perth, Western Australia",#gold,2022-07-06
135,2022-07-06 23:55:56,wojtekcrypto08,#Gold: Barrick Gold Corp (GOLD) closed today at: 17.22 https://t.co/T8EDoyq09o #MasterMetals https://t.co/06ArDX2bjb,,#gold,2022-07-06
136,2022-07-06 23:55:03,TalkMarkets,Rare #Gold-#Silver Crystal Sighting $GLD $SLV https://t.co/vByQyp5Zib,,#gold,2022-07-06
137,2022-07-06 23:54:05,BHC_Valentine,"#Hopping into some #hydroneer #earlyaccess #Gameplay, #Join us as we #setup our #miners &amp; #Decorate our base!
Have a #personal #goal of #1000000 #gold &amp; to over #build #Everything #super #fancy‼️
.
.
https://t.co/eeKRHO04Dc
.
.
#Twitch #Twitchstreamer #Streamer #Stream #gamer https://t.co/DUEX4u0q4W",,#gold,2022-07-06
138,2022-07-06 23:53:01,SalvadorMaurice,"$STK 

MULTIPLE NEW #GOLD ZONES AND HIGH-GRADE OXIDE #GOLD INTERSECTED

DRILLING CONTINUES TO DEMONSTRATE A VERY LARGE #GOLD SYSTEM AT MILLROSE 👇👊 https://t.co/PbpfuXf0re",Bali Indonesia ,#gold,2022-07-06
139,2022-07-06 23:52:57,sUrrEal_pLaY,"RT @SalvadorMaurice: $WCN 

Exploration Update for #Lithium and #REE

595 regional soil samples taken at Diemals Project for #Lithium and #…","The Strand, NQ",#gold,2022-07-06
